Company,Product_Code,Product_Name,Category,Type,Voltage_Rating,Conductor_Material,Conductor_Size_sqmm,No_of_Cores,Conductor_Class,Insulation_Type,Insulation_Thickness_mm,Armour_Type,Outer_Diameter_mm,Approx_Weight_kg_per_km,Standard,Max_Conductor_Temp_C,Current_Rating_Amps,Price_Per_Meter_INR,Price_Per_90m_INR,Price_Per_100m_INR,Price_Per_180m_INR,Test_Certificate_Cost_INR,Routine_Test_Cost_INR,Type_Test_Cost_INR,HSN_Code,Warranty_Years,Product_URL,Extracted_Date
RR Kabel,RRK-SUB-4-3C,RR Kabel Submersible Cable 4 Sq mm 3 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,4.0,3,Class 1,PVC,0.92,Unarmoured,10.2,128,IS 1554,70,51,76.09,6848.55,7609.5,13697.1,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-4-4C,RR Kabel Submersible Cable 4 Sq mm 4 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,4.0,4,Class 1,PVC,0.92,Unarmoured,13.6,170,IS 1554,70,47,101.46,9131.4,10146.0,18262.8,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-6-3C,RR Kabel Submersible Cable 6 Sq mm 3 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,6.0,3,Class 1,PVC,1.08,Unarmoured,12.49,192,IS 1554,70,77,114.14,10272.83,11414.25,20545.65,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-6-4C,RR Kabel Submersible Cable 6 Sq mm 4 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,6.0,4,Class 1,PVC,1.08,Unarmoured,16.66,256,IS 1554,70,71,152.19,13697.1,15219.0,27394.2,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-10-3C,RR Kabel Submersible Cable 10 Sq mm 3 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,10.0,3,Class 1,PVC,1.4,Unarmoured,16.13,320,IS 1554,70,129,190.24,17121.38,19023.75,34242.75,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-10-4C,RR Kabel Submersible Cable 10 Sq mm 4 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,10.0,4,Class 1,PVC,1.4,Unarmoured,21.5,427,IS 1554,70,118,253.65,22828.5,25365.0,45657.0,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-16-3C,RR Kabel Submersible Cable 16 Sq mm 3 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,16.0,3,Class 1,PVC,1.88,Unarmoured,20.4,512,IS 1554,70,207,304.38,27394.2,30438.0,54788.4,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-16-4C,RR Kabel Submersible Cable 16 Sq mm 4 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,16.0,4,Class 1,PVC,1.88,Unarmoured,27.2,683,IS 1554,70,190,405.84,36525.6,40584.0,73051.2,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-25-3C,RR Kabel Submersible Cable 25 Sq mm 3 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,25.0,3,Class 1,PVC,2.6,Unarmoured,25.5,801,IS 1554,70,323,475.59,42803.44,47559.38,85606.88,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-25-4C,RR Kabel Submersible Cable 25 Sq mm 4 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,25.0,4,Class 1,PVC,2.6,Unarmoured,34.0,1068,IS 1554,70,296,634.12,57071.25,63412.5,114142.5,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SOL-2.5-1C,RR Kabel Solar Cable 2.5 Sq mm 1 Core XLPE,Solar Cable,Cable,1.8 kV,Annealed Copper,2.5,1,Class 1,XLPE,0.8,Unarmoured,2.69,26,IS 1554,90,45,19.82,1783.48,1981.64,3566.95,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SOL-4-1C,RR Kabel Solar Cable 4 Sq mm 1 Core XLPE,Solar Cable,Cable,1.8 kV,Annealed Copper,4.0,1,Class 1,XLPE,0.92,Unarmoured,3.4,42,IS 1554,90,72,31.71,2853.56,3170.62,5707.12,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SOL-6-1C,RR Kabel Solar Cable 6 Sq mm 1 Core XLPE,Solar Cable,Cable,1.8 kV,Annealed Copper,6.0,1,Class 1,XLPE,1.08,Unarmoured,4.16,64,IS 1554,90,108,47.56,4280.34,4755.94,8560.69,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SOL-10-1C,RR Kabel Solar Cable 10 Sq mm 1 Core XLPE,Solar Cable,Cable,1.8 kV,Annealed Copper,10.0,1,Class 1,XLPE,1.4,Unarmoured,5.38,106,IS 1554,90,180,79.27,7133.91,7926.56,14267.81,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
